Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,TX,Texas,Dallas,City,BRFSS,Unhealthy Behaviors,4819000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,,,35.1,35.2,"1,197,816","(32.7939804066, -96.7656929463)",UNHBEH,OBESITY,4819000,,Obesity
2016,TX,Texas,Lubbock,City,BRFSS,Unhealthy Behaviors,4845000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,,,35,35.5,"229,573","(33.5666251178, -101.886335663)",UNHBEH,OBESITY,4845000,,Obesity
2016,FL,Florida,Lauderhill,City,BRFSS,Unhealthy Behaviors,1239550,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.3,,,35,35.7,"66,887","(26.1605584187, -80.2241278263)",UNHBEH,OBESITY,1239550,,Obesity
2016,IL,Illinois,Peoria,City,BRFSS,Unhealthy Behaviors,1759000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.3,,,35,35.6,"115,007","(40.7515684146, -89.615255458)",UNHBEH,OBESITY,1759000,,Obesity
2016,MD,Maryland,Baltimore,City,BRFSS,Unhealthy Behaviors,2404000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.3,,,35.2,35.4,"620,961","(39.3084523991, -76.6160492311)",UNHBEH,OBESITY,2404000,,Obesity
2016,VA,Virginia,Hampton,City,BRFSS,Unhealthy Behaviors,5135000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.3,,,35.1,35.6,"137,436","(37.0533009025, -76.3665945624)",UNHBEH,OBESITY,5135000,,Obesity
2016,IL,Illinois,Waukegan,City,BRFSS,Unhealthy Behaviors,1779293,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.4,,,35.1,35.6,"89,078","(42.3702955582, -87.8712595095)",UNHBEH,OBESITY,1779293,,Obesity
2016,NC,North Carolin,Greensboro,City,BRFSS,Unhealthy Behaviors,3728000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.5,,,35.3,35.7,"269,666","(36.0960480415, -79.8276833061)",UNHBEH,OBESITY,3728000,,Obesity
2016,FL,Florida,Lakeland,City,BRFSS,Unhealthy Behaviors,1238250,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.6,,,35.4,35.9,"97,422","(28.0558482664, -81.9539536462)",UNHBEH,OBESITY,1238250,,Obesity
2016,GA,Georgia,Augusta,City,BRFSS,Unhealthy Behaviors,1304204,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.6,,,35.4,35.8,"195,844","(33.3644561527, -82.0708396775)",UNHBEH,OBESITY,1304204,,Obesity
2016,IL,Illinois,Springfield,City,BRFSS,Unhealthy Behaviors,1772000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.6,,,35.3,35.9,"116,250","(39.7716473322, -89.6540780049)",UNHBEH,OBESITY,1772000,,Obesity
2016,AR,Arkansas,Springdale,City,BRFSS,Unhealthy Behaviors,566080,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.7,,,35.3,36.1,"69,797","(36.1869932598, -94.1536274531)",UNHBEH,OBESITY,566080,,Obesity
2016,CT,Connecticut,Hartford,City,BRFSS,Unhealthy Behaviors,937000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.7,,,35.5,35.9,"124,775","(41.7660706419, -72.6834012389)",UNHBEH,OBESITY,937000,,Obesity
2016,OH,Ohio,Akron,City,BRFSS,Unhealthy Behaviors,3901000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.7,,,35.5,35.9,"199,110","(41.0801444942, -81.5219213688)",UNHBEH,OBESITY,3901000,,Obesity
2016,NY,New York,Syracuse,City,BRFSS,Unhealthy Behaviors,3673000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.8,,,35.6,36.1,"145,170","(43.0409202097, -76.1437679213)",UNHBEH,OBESITY,3673000,,Obesity
2016,TX,Texas,Killeen,City,BRFSS,Unhealthy Behaviors,4839148,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.9,,,35.6,36.1,"127,921","(31.0757648143, -97.7285651299)",UNHBEH,OBESITY,4839148,,Obesity
2016,IL,Illinois,Cicero,City,BRFSS,Unhealthy Behaviors,1714351,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.1,,,35.8,36.4,"83,891","(41.844539143, -87.7592873023)",UNHBEH,OBESITY,1714351,,Obesity
2016,UT,Utah,Ogden,City,BRFSS,Unhealthy Behaviors,4955980,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.1,,,35.8,36.4,"82,825","(41.2281567535, -111.967450557)",UNHBEH,OBESITY,4955980,,Obesity
2016,IN,Indiana,Evansville,City,BRFSS,Unhealthy Behaviors,1822000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,,,36,36.5,"117,429","(37.9867158026, -87.538270731)",UNHBEH,OBESITY,1822000,,Obesity
2016,IA,Iowa,Sioux City,City,BRFSS,Unhealthy Behaviors,1973335,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,,,35.8,36.5,"82,684","(42.4963149039, -96.3913834837)",UNHBEH,OBESITY,1973335,,Obesity
2016,MA,Massachusetts,Springfield,City,BRFSS,Unhealthy Behaviors,2567000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,,,36,36.4,"153,060","(42.1154977999, -72.5395254143)",UNHBEH,OBESITY,2567000,,Obesity
2016,TX,Texas,Longview,City,BRFSS,Unhealthy Behaviors,4843888,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,,,35.9,36.6,"80,455","(32.5192857856, -94.762197598)",UNHBEH,OBESITY,4843888,,Obesity
2016,IL,Illinois,Rockford,City,BRFSS,Unhealthy Behaviors,1765000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,,,36.1,36.5,"152,871","(42.2633180015, -89.0625958362)",UNHBEH,OBESITY,1765000,,Obesity
2016,NC,North Carolin,High Point,City,BRFSS,Unhealthy Behaviors,3731400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,,,36,36.5,"104,371","(35.9881243803, -79.9932956384)",UNHBEH,OBESITY,3731400,,Obesity
2016,OH,Ohio,Cincinnati,City,BRFSS,Unhealthy Behaviors,3915000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,,,36.1,36.4,"296,943","(39.1411747124, -84.5060004524)",UNHBEH,OBESITY,3915000,,Obesity
2016,AL,Alabama,Montgomery,City,BRFSS,Unhealthy Behaviors,151000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.4,,,36.2,36.6,"205,764","(32.3472645333, -86.2677059552)",UNHBEH,OBESITY,151000,,Obesity
2016,DE,Delaware,Wilmington,City,BRFSS,Unhealthy Behaviors,1077580,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.4,,,36.1,36.7,"70,851","(39.7412748227, -75.5418960925)",UNHBEH,OBESITY,1077580,,Obesity
2016,NJ,New Jersey,Newark,City,BRFSS,Unhealthy Behaviors,3451000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.4,,,36.3,36.5,"277,140","(40.7260693449, -74.1752997118)",UNHBEH,OBESITY,3451000,,Obesity
2016,NY,New York,Buffalo,City,BRFSS,Unhealthy Behaviors,3611000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.4,,,36.2,36.5,"261,310","(42.9014518233, -78.8475237264)",UNHBEH,OBESITY,3611000,,Obesity
2016,TN,Tennessee,Clarksville,City,BRFSS,Unhealthy Behaviors,4715160,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.5,,,36.3,36.8,"132,929","(36.569683159, -87.3432371614)",UNHBEH,OBESITY,4715160,,Obesity
2016,KS,Kansas,Topeka,City,BRFSS,Unhealthy Behaviors,2071000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.6,,,36.4,36.8,"127,473","(39.0359549911, -95.6954155341)",UNHBEH,OBESITY,2071000,,Obesity
2016,VA,Virginia,Portsmouth,City,BRFSS,Unhealthy Behaviors,5164000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.6,,,36.3,36.9,"95,535","(36.8451450228, -76.3552763467)",UNHBEH,OBESITY,5164000,,Obesity
2016,MO,Missouri,St. Louis,City,BRFSS,Unhealthy Behaviors,2965000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.7,,,36.5,36.8,"319,294","(38.6358122615, -90.2451186799)",UNHBEH,OBESITY,2965000,,Obesity
2016,NC,North Carolin,Winston-Salem,City,BRFSS,Unhealthy Behaviors,3775000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.7,,,36.5,36.9,"229,617","(36.1029453039, -80.2609889241)",UNHBEH,OBESITY,3775000,,Obesity
2016,PA,Pennsylvania,Allentown,City,BRFSS,Unhealthy Behaviors,4202000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.7,,,36.4,36.9,"118,032","(40.596099618, -75.4755373968)",UNHBEH,OBESITY,4202000,,Obesity
2016,NJ,New Jersey,Passaic,City,BRFSS,Unhealthy Behaviors,3456550,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.8,,,36.3,37.2,"69,781","(40.8574581109, -74.1281123174)",UNHBEH,OBESITY,3456550,,Obesity
2016,TX,Texas,Waco,City,BRFSS,Unhealthy Behaviors,4876000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.8,,,36.4,37.1,"124,805","(31.5597607137, -97.1883333282)",UNHBEH,OBESITY,4876000,,Obesity
2016,WV,West Virginia,Charleston,City,BRFSS,Unhealthy Behaviors,5414600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37,,,36.7,37.4,"51,400","(38.3484079736, -81.632165003)",UNHBEH,OBESITY,5414600,,Obesity
2016,TX,Texas,Corpus Christi,City,BRFSS,Unhealthy Behaviors,4817000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.2,,,37.1,37.4,"305,215","(27.7291588337, -97.4019095379)",UNHBEH,OBESITY,4817000,,Obesity
2016,WI,Wisconsin,Milwaukee,City,BRFSS,Unhealthy Behaviors,5553000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.2,,,37.1,37.3,"594,833","(43.0641258925, -87.9672412429)",UNHBEH,OBESITY,5553000,,Obesity
2016,IL,Illinois,Decatur,City,BRFSS,Unhealthy Behaviors,1718823,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.3,,,37,37.7,"76,122","(39.8555822645, -88.9336983421)",UNHBEH,OBESITY,1718823,,Obesity
2016,OH,Ohio,Toledo,City,BRFSS,Unhealthy Behaviors,3977000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.3,,,37.2,37.5,"287,208","(41.6637399604, -83.5823818449)",UNHBEH,OBESITY,3977000,,Obesity
2016,MI,Michigan,Kalamazoo,City,BRFSS,Unhealthy Behaviors,2642160,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.4,,,36.9,37.9,"74,262","(42.2748756474, -85.588188576)",UNHBEH,OBESITY,2642160,,Obesity
2016,WI,Wisconsin,Racine,City,BRFSS,Unhealthy Behaviors,5566000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.4,,,37.1,37.8,"78,860","(42.7274599494, -87.813453024)",UNHBEH,OBESITY,5566000,,Obesity
2016,IL,Illinois,Joliet,City,BRFSS,Unhealthy Behaviors,1738570,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.6,,,37.4,37.9,"147,433","(41.5206390037, -88.1507097756)",UNHBEH,OBESITY,1738570,,Obesity
2016,TX,Texas,Tyler,City,BRFSS,Unhealthy Behaviors,4874144,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.6,,,37.3,38,"96,900","(32.3154021183, -95.3050093799)",UNHBEH,OBESITY,4874144,,Obesity
2016,TX,Texas,San Antonio,City,BRFSS,Unhealthy Behaviors,4865000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.8,,,37.8,37.9,"1,327,407","(29.4721475333, -98.5246763525)",UNHBEH,OBESITY,4865000,,Obesity
2016,PA,Pennsylvania,Erie,City,BRFSS,Unhealthy Behaviors,4224000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38,,,37.8,38.3,"101,786","(42.1164698754, -80.0730358517)",UNHBEH,OBESITY,4224000,,Obesity
2016,MI,Michigan,Lansing,City,BRFSS,Unhealthy Behaviors,2646000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.1,,,37.9,38.3,"114,297","(42.7090711751, -84.5584470022)",UNHBEH,OBESITY,2646000,,Obesity
2016,GA,Georgia,Albany,City,BRFSS,Unhealthy Behaviors,1301052,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.4,,,38,38.8,"77,434","(31.5776036766, -84.1763240815)",UNHBEH,OBESITY,1301052,,Obesity
2016,IN,Indiana,South Bend,City,BRFSS,Unhealthy Behaviors,1871000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.6,,,38.3,38.8,"101,168","(41.6769914549, -86.2690372417)",UNHBEH,OBESITY,1871000,,Obesity
2016,NJ,New Jersey,Trenton,City,BRFSS,Unhealthy Behaviors,3474000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.9,,,38.7,39.2,"84,913","(40.2237289981, -74.7639943311)",UNHBEH,OBESITY,3474000,,Obesity
2016,NY,New York,Rochester,City,BRFSS,Unhealthy Behaviors,3663000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.9,,,38.7,39,"210,565","(43.1679802918, -77.6162348882)",UNHBEH,OBESITY,3663000,,Obesity
2016,AL,Alabama,Mobile,City,BRFSS,Unhealthy Behaviors,150000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39,,,38.9,39.2,"195,111","(30.6776248648, -88.1184482714)",UNHBEH,OBESITY,150000,,Obesity
2016,IN,Indiana,Hammond,City,BRFSS,Unhealthy Behaviors,1831000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.1,,,38.8,39.3,"80,830","(41.6171442828, -87.4909551115)",UNHBEH,OBESITY,1831000,,Obesity
2016,LA,Louisiana,Lake Charles,City,BRFSS,Unhealthy Behaviors,2241155,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.1,,,38.8,39.5,"71,993","(30.2030679966, -93.2148796496)",UNHBEH,OBESITY,2241155,,Obesity
2016,MS,Mississippi,Gulfport,City,BRFSS,Unhealthy Behaviors,2829700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.1,,,38.7,39.4,"67,793","(30.427377008, -89.0701908439)",UNHBEH,OBESITY,2829700,,Obesity
2016,NJ,New Jersey,Paterson,City,BRFSS,Unhealthy Behaviors,3457000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.1,,,38.9,39.4,"146,199","(40.9146874977, -74.1624181271)",UNHBEH,OBESITY,3457000,,Obesity
2016,TX,Texas,Beaumont,City,BRFSS,Unhealthy Behaviors,4807000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.1,,,38.8,39.4,"118,296","(30.084416647, -94.1441072222)",UNHBEH,OBESITY,4807000,,Obesity
2016,OH,Ohio,Cleveland,City,BRFSS,Unhealthy Behaviors,3916000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.2,,,39.1,39.4,"396,815","(41.4765345821, -81.6805494865)",UNHBEH,OBESITY,3916000,,Obesity
2016,OH,Ohio,Canton,City,BRFSS,Unhealthy Behaviors,3912000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.1,,,39.8,40.4,"73,007","(40.8080192662, -81.3676594998)",UNHBEH,OBESITY,3912000,,Obesity
2016,TN,Tennessee,Memphis,City,BRFSS,Unhealthy Behaviors,4748000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.5,,,40.4,40.6,"646,889","(35.1046295042, -89.978906085)",UNHBEH,OBESITY,4748000,,Obesity
2016,TX,Texas,Laredo,City,BRFSS,Unhealthy Behaviors,4841464,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.7,,,40.4,41,"236,091","(27.5482572475, -99.4867797312)",UNHBEH,OBESITY,4841464,,Obesity
2016,MO,Missouri,St. Joseph,City,BRFSS,Unhealthy Behaviors,2964550,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.9,,,40.5,41.2,"76,780","(39.7598312179, -94.8209246813)",UNHBEH,OBESITY,2964550,,Obesity
2016,OH,Ohio,Youngstown,City,BRFSS,Unhealthy Behaviors,3988000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41,,,40.8,41.3,"66,982","(41.0993286607, -80.6463187081)",UNHBEH,OBESITY,3988000,,Obesity
2016,PA,Pennsylvania,Reading,City,BRFSS,Unhealthy Behaviors,4263624,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.2,,,40.9,41.4,"88,082","(40.3399678686, -75.9266128837)",UNHBEH,OBESITY,4263624,,Obesity
2016,AL,Alabama,Birmingham,City,BRFSS,Unhealthy Behaviors,107000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.7,,,41.5,41.9,"212,237","(33.5275663773, -86.7988174678)",UNHBEH,OBESITY,107000,,Obesity
2016,OH,Ohio,Dayton,City,BRFSS,Unhealthy Behaviors,3921000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.3,,,42,42.5,"141,527","(39.779768039, -84.1997930517)",UNHBEH,OBESITY,3921000,,Obesity
2016,LA,Louisiana,Shreveport,City,BRFSS,Unhealthy Behaviors,2270000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.6,,,42.4,42.8,"199,311","(32.4671618864, -93.7962236108)",UNHBEH,OBESITY,2270000,,Obesity
2016,NJ,New Jersey,Camden,City,BRFSS,Unhealthy Behaviors,3410000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.9,,,42.6,43.2,"77,344","(39.9361910066, -75.1072961899)",UNHBEH,OBESITY,3410000,,Obesity
2016,GA,Georgia,Macon,City,BRFSS,Unhealthy Behaviors,1349000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.1,,,42.8,43.4,"91,351","(32.8320417692, -83.6495823768)",UNHBEH,OBESITY,1349000,,Obesity
2016,KS,Kansas,Kansas City,City,BRFSS,Unhealthy Behaviors,2036000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.6,,,43.4,43.7,"145,786","(39.1234621409, -94.7441921112)",UNHBEH,OBESITY,2036000,,Obesity
2016,MS,Mississippi,Jackson,City,BRFSS,Unhealthy Behaviors,2836000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.6,,,43.3,43.9,"173,514","(32.31627222, -90.2124528561)",UNHBEH,OBESITY,2836000,,Obesity
2016,TX,Texas,Brownsville,City,BRFSS,Unhealthy Behaviors,4810768,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.8,,,43.5,44.2,"175,023","(25.9981977861, -97.4566343763)",UNHBEH,OBESITY,4810768,,Obesity
2016,MI,Michigan,Flint,City,BRFSS,Unhealthy Behaviors,2629000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45,,,44.8,45.2,"102,434","(43.0236339386, -83.6920640313)",UNHBEH,OBESITY,2629000,,Obesity
2016,MI,Michigan,Detroit,City,BRFSS,Unhealthy Behaviors,2622000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47,,,46.9,47.1,"713,777","(42.3847015631, -83.1053178776)",UNHBEH,OBESITY,2622000,,Obesity
2016,IN,Indiana,Gary,City,BRFSS,Unhealthy Behaviors,1827000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.1,,,48.8,49.4,"80,294","(41.5904779239, -87.3472907397)",UNHBEH,OBESITY,1827000,,Obesity
